연번,구인신청일자,모집기간,사업장명,모집직종,고용형태,임금형태,임금,입사형태,요구경력,요구학력,전공계열,요구자격증,사업장 주소,기업형태,담당기관,등록일,연락처
1006,2022-11-02,2022-11-02~2022-11-30,상주농협 하나로마트,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9160,무관,0년개월,무관,,    ,경상북도 상주시 왕산로 85 (남성동),"협회,단체",경북지사,2022-11-02,
1007,2022-11-02,2022-11-02~2022-12-23,대구한의대학교부속포항한방병원,마케팅·광고·홍보·상품기획 사무원,계약직,시급,9160,무관,0년개월,무관,,    ,경상북도 포항시 남구 새천년대로 411 (대잠동),대기업,경북지사,2022-11-02,
1008,2022-11-02,2022-11-02~2022-11-11,현대해상화재보험(주),사무 보조원(일반사업체),계약직,월급,2000000,무관,무관,무관,,    ,서울특별시 종로구 세종대로 163 현대해상빌딩,대기업,울산지사,2022-11-02,
1009,2022-11-02,2022-11-02~2022-11-30,메디컬아이피 주식회사,음료 조리사(바리스타 포함),계약직,월급,1000000,무관,무관,무관,,    ,강원도 춘천시 강원대학길 1 1204호 보듬관 (효자동),중소,서울지역본부,2022-11-07,
1010,2022-11-02,2022-11-02~2022-11-13,존스랑라살 주식회사,사무 보조원(일반사업체),계약직,월급,1300000,무관,무관,무관,,    ,서울특별시 영등포구 국제금융로 10 (여의도동) IFC 23층,외국계,서울남부지사,2022-11-02,
1011,2022-11-02,2022-11-02~2022-12-12,(주)마크로젠,영업 기획·관리·지원 사무원,상용직,연봉,29800000,신입,무관,초대졸,,    ,"서울특별시 금천구 벚꽃로 254 10층 (가산동, 월드메르디앙1차) (가산동)",중소,서울남부지사,2022-11-02,
1012,2022-11-02,2022-11-02~2022-11-30,인솔국제기술주식회사,환경 미화원,계약직,월급,970000,무관,0년개월,무관,,    ,"서울특별시 금천구 가산디지털1로 83 (가산동), 파트너스타워 1106",중소,서울남부지사,2022-11-02,
1013,2022-11-02,2022-11-02~2022-11-11,주식회사우창개발,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",계약직,월급,2110000,무관,무관,무관,,    ,서울특별시 강서구 양천로 738 908호 주식회사 우창개발 (염창동),중소,서울남부지사,2022-11-02,
1014,2022-11-02,2022-11-02~2022-11-30,케이카 주식회사,세차원 및 운송장비 청소원,계약직,연봉,24000000,무관,무관,무관,,    ,서울특별시 영등포구 선유로43길 27 3층(양평동3가),중소,서울남부지사,2022-11-02,
1015,2022-11-02,2022-11-02~2022-11-30,주식회사 아성다이소,안마사,계약직,월급,2130000,무관,무관,무관,,안마사    ,서울특별시 강남구 남부순환로 2748 (도곡동),중소,부산지역본부,2022-11-02,
1016,2022-11-02,2022-11-02~2022-11-30,대구보명학교(학교기업 성산포함),환경 미화원,시간제,시급,9160,무관,무관,무관,,    ,"대구광역시 남구 성당로50길 33 (대명동,대구대학교)","공사,공공",대구지역본부,2022-11-04,
1017,2022-11-02,2022-11-02~2022-11-30,의료법인 한길의료재단 한길안과병원,콜센터 상담원(콜센터·고객센터·CS센터),상용직,월급,850000,무관,무관,무관,,    ,"인천광역시 부평구 부평대로 35 (부평동,한길안과병원빌딩) (부평동,정명빌딩)",중소,인천지사,2022-11-02,
1018,2022-11-02,2022-11-02~2022-11-18,세이전자,기타 전자 부품·제품 조립·검사원,상용직,시급,9160,무관,무관,무관,,    ,인천광역시 미추홀구 염전로 330 (주안동) 10층 1009-1013호,개인,인천지사,2022-11-02,
1019,2022-11-02,2022-11-02~2022-11-12,"(주)노터스(KNOTUSCo.,Ltd)","건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9160,무관,무관,무관,,    ,"인천광역시 연수구 아카데미로79번길 38 (송도동, 주식회사 노터스 송도연구소)",중소,인천지사,2022-11-02,
1020,2022-11-02,2022-11-02~2022-12-31,광주광역시교육청,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,시급,9160,무관,무관,무관,,    ,광주광역시 서구 화운로 93 (화정동),"공사,공공",광주지역본부,2022-11-02,
1021,2022-11-02,2022-11-02~2022-11-11,유담카페(치평점),음료 조리사(바리스타 포함),상용직,시급,9160,무관,0년개월,무관,,    ,광주광역시 서구 상무화원로32번길 24 (치평동) 1층 101호,개인,광주지역본부,2022-11-02,
1022,2022-11-02,2022-11-02~2022-12-30,유담카페(행암점),음료 조리사(바리스타 포함),상용직,시급,9160,무관,0년개월,무관,,    ,광주광역시 남구 행암길 8 (행암동) 1층,개인,광주지역본부,2022-11-02,
1023,2022-11-02,2022-11-02~2022-11-25,그린파크,숙박시설서비스원,계약직,월급,700000,무관,0년개월,무관,,    ,전라남도 구례군 구례읍 서시천로 11 .,개인,광주지역본부,2022-11-09,
1024,2022-11-02,2022-11-02~2022-11-16,한국항공우주연구원,사무 보조원(공공기관),계약직,월급,1300000,무관,무관,무관,,    ,대전광역시 유성구 과학로 169-84 한국항공우주연구원(KARI) (어은동),"공사,공공",대전지역본부,2022-11-02,
1025,2022-11-02,2022-11-02~2022-11-10,행복디딤 주식회사,세차원 및 운송장비 청소원,계약직,연봉,13000000,무관,무관,무관,,    ,"서울특별시 종로구 종로 26 지하3층(서린동, SK빌딩 내)",중소,대전지역본부,2022-11-02,
1026,2022-11-02,2022-11-02~2022-12-31,세종세탁협동조합,생산·품질 사무원 및 관리원(화학·섬유·의료),상용직,시급,9160,신입,무관,무관,,    ,세종특별자치시  조치원읍 허만석로 40-1 C동2층 세종세탁협동조합,중소,대전지역본부,2022-11-02,
1027,2022-11-02,2022-11-02~2022-12-30,(주) 마음샘,음료 조리사(바리스타 포함),상용직,시급,9160,무관,무관,무관,,    ,경기도 수원시 장안구 경수대로 1111 1층 (파장동),중소,경기지역본부,2022-11-02,
1028,2022-11-02,2022-11-02~2022-11-04,(재)평택시문화재단,공연·영화·음반 기획자,계약직,월급,2300000,무관,0년개월,무관,,    ,경기도 평택시 중앙로 277 (비전동) 남부문예회관,중소,경기지역본부,2022-11-02,
1029,2022-11-02,2022-11-02~2022-11-30,(주)톡톡이네,환경 미화원,상용직,월급,1914440,무관,0년개월,무관,,    ,경기도 용인시 처인구 남사읍 서촌로 56 서플러스글로벌 반도체 장비 클러스터,중소,경기지역본부,2022-11-04,
1030,2022-11-02,2022-11-02~2022-11-30,피아이첨단소재 주식회사,사무 보조원(일반사업체),상용직,연봉,47000000,무관,무관,대졸,금융·회계·세무학,    ,충청북도 진천군 이월면 고등1길 27 (노원리),중소,충북지사,2022-11-02,
1031,2022-11-02,2022-11-02~2022-12-31,(주)성도비에스,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9160,무관,0년개월,무관,,    ,경기도 성남시 분당구 성남대로 69 (구미동),중소,충북지사,2022-11-02,
1032,2022-11-02,2022-11-02~2022-11-30,(주)신우교통,택시 운전원,상용직,월급,1914440,무관,0년개월,무관,,    ,충청북도 청주시 서원구 용평로93번길 55-1 (분평동),중소,충북지사,2022-11-02,
1033,2022-11-02,2022-11-02~2022-11-18,증평군청소년상담복지센터,직업상담사,계약직,월급,2010200,무관,0년개월,무관,,    ,충청북도 증평군 증평읍 보건복지로 64-2 .,"협회,단체",충북지사,2022-11-02,
1034,2022-11-02,2022-11-02~2022-11-18,강남장애인복지관,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,2250000,무관,무관,무관,,    ,서울특별시 강남구 개포로 605 강남장애인복지관,중소,서울동부지사,2022-11-04,
1035,2022-11-01,2022-11-01~2023-01-30,씨제이푸드빌(주) 빕스 제주연동점,주방 보조원(일반 음식점),상용직,시급,9160,무관,무관,무관,,    ,제주특별자치도 제주시 도령로 142 DJ타워 9층(연동),대기업,제주지사,2022-11-01,
1036,2022-11-01,2022-11-01~2023-01-31,주식회사 에버그린제이,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9160,무관,무관,무관,,    ,"제주특별자치도 제주시 조천읍 함덕남16길 87 87,에버그린제이",중소,제주지사,2022-11-01,
1037,2022-11-01,2022-11-01~2023-01-31,주식회사 한백기업,세탁원(다림질원),상용직,시급,9160,신입,무관,무관,,    ,제주특별자치도 제주시 한경면 배낭골길 80 (주)한백기업,중소,제주지사,2022-11-01,
1038,2022-11-01,2022-11-01~2022-11-04,쿠팡풀필먼트서비스유한회사,사무 보조원(일반사업체),계약직,월급,1000000,무관,무관,무관,,    ,경기도 광주시 도척면 도척로 401-87 쿠팡 경기광주1센터,대기업,대구직업능력개발원,2022-11-04,
1039,2022-11-01,2022-11-01~2022-11-10,(주)한섬,모니터 요원,계약직,월급,961800,무관,무관,무관,,    ,서울특별시 강남구 도산대로 523 (청담동) 한섬빌딩,대기업,서울동부지사,2022-11-01,
1040,2022-11-01,2022-11-01~2022-11-18,SK하이스텍(주),인사 사무원,계약직,연봉,40000000,무관,무관,초대졸,,    ,경기도 이천시 부발읍 경충대로 2091 하이닉스반도체 내 하이스텍,대기업,경기동부지사,2022-11-02,
1041,2022-11-01,2022-11-01~2022-11-14,행복모아 주식회사,관광 및 통근·통학·학원 및 기타 버스 운전원,상용직,시급,9350,무관,무관,무관,,    ,충청북도 청주시 흥덕구 2순환로742번길 40 청주테크노폴리스 일반산업단지 에프 6-2 (화계동),중소,경기동부지사,2022-11-01,
1042,2022-11-01,2022-11-01~2022-11-01,주식회사 랩티,환경 미화원,상용직,월급,1914440,무관,0년개월,무관,,    ,"경기도 용인시 처인구 모현읍 백옥대로 2182-42 2182-40, 2182-44",중소,경기동부지사,2022-11-01,
1043,2022-11-01,2022-11-01~2022-11-30,주식회사 랩티,사무 보조원(일반사업체),상용직,월급,2000000,무관,0년개월,무관,,    ,"경기도 용인시 처인구 모현읍 백옥대로 2182-42 2182-40, 2182-44",중소,경기동부지사,2022-11-01,
1044,2022-11-01,2022-11-01~2022-12-30,동아제약,총무 및 일반 사무원,계약직,월급,1035000,무관,0년개월,고졸,,    ,서울특별시 동대문구 천호대로 64 (용두동),대기업,서울북부지사,2022-11-01,
1045,2022-11-01,2022-11-01~2022-11-21,레스티오도서관점,음료 조리사(바리스타 포함),계약직,월급,1000000,무관,0년개월,무관,,    ,서울특별시 광진구 능동로 120 3층(화양동),중소,서울북부지사,2022-11-01,
1046,2022-11-01,2022-11-01~2022-12-30,애슐리퀸즈 미아사거리역점,주방 보조원(일반 음식점),계약직,시급,9160,무관,0년개월,무관,,    ,서울특별시 강북구 도봉로 52 (미아동),중소,서울북부지사,2022-11-01,
1047,2022-11-01,2022-11-01~2023-01-31,대성산업,세탁 기계 조작원,상용직,시급,9160,무관,무관,무관,,    ,충청남도 보령시 남포면 고루머리길 6 .,중소,충남지사,2022-11-01,
1048,2022-11-01,2022-11-01~2022-11-30,주식회사 푸른솔 파트너스,세탁원(다림질원),상용직,시급,9160,무관,0년개월,무관,,    ,충청남도 아산시 배방읍 고불로 68 .,중소,충남지사,2022-11-07,
1049,2022-11-01,2022-11-01~2022-12-30,(주)맨파워코리아,"호텔·콘도·숙박시설 청소원(룸메이드,하우스키퍼)",계약직,시급,9160,무관,무관,무관,,    ,서울특별시 강남구 테헤란로 409 (삼성동),대기업,전남지사,2022-11-04,
1050,2022-11-01,2022-11-01~2022-11-16,주식회사 케이아이,세탁원(다림질원),상용직,월급,1914440,무관,무관,무관,,    ,"전라남도 나주시 노안면 구축길 68-16 (구정리), 케이아이",개인,전남지사,2022-11-01,
1051,2022-11-01,2022-11-01~2022-12-30,(주)아워홈LG화학여수용성공장점,주방 보조원(일반 음식점),계약직,시급,9160,무관,0년개월,무관,,    ,전라남도 여수시 산단중앙로 460 1층(중흥동),대기업,전남지사,2022-11-03,
1052,2022-11-01,2022-11-01~2022-11-30,(주)수강메디카,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,0년개월,무관,,    ,경상북도 구미시 고아읍 원대로13길 66 .,개인,경북지사,2022-11-01,
1053,2022-11-01,2022-11-01~2022-11-18,엘지유니참주식회사,직업 운동선수,계약직,월급,1200000,무관,무관,무관,,    ,경상북도 구미시 수출대로 97  (공단동),중소,경북지사,2022-11-04,
1054,2022-11-01,2022-11-01~2022-12-31,한전KDN(주) 구미지사,사무 보조원(공공기관),상용직,시급,9160,무관,무관,무관,,    ,경상북도 구미시 옥계2공단로 46-5 (황상동) 한전KDN(주) 구미지사,"공사,공공",경북지사,2022-11-08,
1055,2022-11-01,2022-11-01~2022-12-31,형택농장,식품 분야 단순 종사원,상용직,시급,9160,무관,0년개월,무관,,    ,경상북도 경주시 서면 사랏골길 57-4 형택농장,개인,경북지사,2022-11-03,
1056,2022-11-01,2022-11-01~2022-12-30,용마로지스(주),"지휘자, 작곡가 및 연주가",계약직,시급,9160,무관,0년개월,무관,,    ,경기도 김포시 고촌읍 아라육로 78 전호리 719,대기업,경기북부지사,2022-11-01,
1057,2022-11-01,2022-11-01~2022-11-18,학교법인 신흥학원,환경 미화원,계약직,시급,9160,무관,0년개월,무관,자동차공학,    ,경기도 의정부시 호암로 95 (호원동),"공사,공공",경기북부지사,2022-11-04,
1058,2022-11-01,2022-11-01~2022-11-30,한국수자원조사기술원,사무 보조원(공공기관),계약직,월급,2400000,무관,무관,고졸,,    ,경기도 고양시 일산서구 킨텍스로 217-59 11층(대화동),"공사,공공",경기북부지사,2022-11-04,
1059,2022-11-01,2022-11-01~2022-12-31,(주)이레앤 엘피스,기계·금속 분야 단순 종사원,상용직,월급,1915000,무관,무관,무관,,    ,경기도 포천시 가산면 정금로473번길 67-28 이래앤엘피스,중소,경기북부지사,2022-11-01,
1060,2022-11-01,2022-11-01~2022-11-30,대우여객자동차(주),"노선버스 운전원(시내, 마을, 시외, 고속)",상용직,시급,10636,무관,무관,무관,,    ,울산광역시 북구 호계로 80 3층 대우여객자동차(주) (창평동),중소,울산지사,2022-11-04,
1061,2022-11-01,2022-11-01~2022-11-11,(주)대길,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",상용직,시급,9160,무관,무관,무관,,    ,울산광역시 북구 산성로 60  (효문동),중소,울산지사,2022-11-03,
1062,2022-11-01,2022-11-01~2022-11-08,한국교통안전공단,사무 보조원(공공기관),계약직,시급,9160,무관,0년개월,무관,,    ,서울특별시 마포구 월드컵로 220 한국교통안전공단 서울본부 3층 (성산동),대기업,울산지사,2022-11-01,
1063,2022-11-01,2022-11-01~2022-11-18,현대그린푸드 현대백화점 동구점,주방 보조원(일반 음식점),계약직,시급,9160,무관,0년개월,무관,,    ,울산광역시 동구 방어진순환도로 899 (서부동),대기업,울산지사,2022-11-03,
1064,2022-11-01,2022-11-01~2022-11-30,해양산,기타 식품가공 종사원,상용직,시급,9160,무관,0년개월,무관,,    ,경상남도 양산시 하북면 감림산길 17-10 (해양산),개인,울산지사,2022-11-01,
1065,2022-11-01,2022-11-01~2022-12-23,소소한카페,음료 조리사(바리스타 포함),상용직,시급,9160,무관,0년개월,무관,,    ,울산광역시 중구 곽남길 95 (약사동) 1층(울산학생교육문화회관),중소,울산지사,2022-11-01,
