연번,구인신청일자,모집기간,사업장명,모집직종,고용형태,임금형태,임금,입사형태,요구경력,요구학력,전공계열,요구자격증,사업장 주소,기업형태,담당기관,등록일,연락처
363,2022-09-21,2022-09-21~2022-12-20,대영기사반점,주방 보조원(일반 음식점),상용직,시급,9160,무관,0년개월,무관,,    ,대구광역시 남구 중앙대로 239 (대명동),개인,대구지역본부,2022-09-21,1588-1519
364,2022-09-21,2022-09-21~2022-11-25,한영공업사,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",시간제,시급,9160,무관,0년개월,무관,,    ,대구광역시 달서구 호산로 5  (파호동),중소,대구지역본부,2022-09-21,1588-1519
365,2022-09-21,2022-09-21~2022-10-21,주식회사호인,상품 진열원,시간제,시급,9160,무관,0년개월,무관,,    ,경상북도 경산시 경청로222길 24 (백천동),중소,대구지역본부,2022-09-21,1588-1519
366,2022-09-21,2022-09-21~2022-09-30,위드어린이수영장,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",시간제,시급,9160,무관,0년개월,무관,,    ,경상북도 경산시 경산로54길 27 (중산동) 지하1층,개인,대구지역본부,2022-09-21,1588-1519
367,2022-09-21,2022-09-21~2022-10-07,다현에프앤비,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",시간제,시급,9160,무관,0년개월,무관,,    ,경상북도 경산시 남천면 산전길 19 다현에프앤비,개인,대구지역본부,2022-09-21,1588-1519
368,2022-09-21,2022-09-21~2022-09-30,청라교통(주),환경 미화원,계약직,시급,9160,무관,0년개월,무관,,    ,인천광역시 연수구 먼우금로 1 (동춘동),개인,인천지사,2022-09-21,1588-1519
369,2022-09-21,2022-09-21~2022-11-21,민속물산,기계·금속 분야 단순 종사원,상용직,시급,9160,무관,무관,무관,,    ,인천광역시 남동구 소래로 624 2층 (만수동),중소,인천지사,2022-09-21,1588-1519
370,2022-09-21,2022-09-21~2022-10-04,한국화학연구원,사무 보조원(공공기관),계약직,연봉,19000000,무관,무관,무관,,    ,대전광역시 유성구 가정로 141 한국화학연구원 (장동),중소,대전지역본부,2022-09-21,1588-1519
371,2022-09-21,2022-09-21~2022-10-31,에프앤유신용정보주식회사,경영 기획 사무원,계약직,시급,9160,무관,무관,무관,,    ,서울특별시 마포구 마포대로 144 (공덕동) 7층 마포T타운,중소,대전지역본부,2022-09-21,1588-1519
372,2022-09-21,2022-09-21~2022-10-31,(사)희망근로장애인협회 통신사업단,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9160,무관,0년개월,무관,,    ,충청남도 공주시 우금티로 122 187-2 (태봉동),중소,대전지역본부,2022-09-21,1588-1519
373,2022-09-21,2022-09-21~2022-09-30,의료법인성지의료재단,주차 관리·안내원,상용직,시급,9160,무관,0년개월,무관,,    ,강원도 원주시 원일로 22 성지병원 (인동),중소,강원지사,2022-09-21,1588-1519
374,2022-09-21,2022-09-21~2022-10-21,동아전장(주)음성공장,기타 기계 조립·검사원,상용직,시급,9160,무관,0년개월,무관,,    ,충청북도 음성군 삼성면 대성로547번길 97-15 (용성리),중소,충북지사,2022-09-21,1588-1519
375,2022-09-21,2022-09-21~2022-09-29,진안중앙초등학교,건물 보수원 및 영선원(아파트 기계·전기 시설관리 제외),상용직,월급,1401000,무관,0년개월,무관,,    ,전라북도 진안군 진안읍 학천변길 37-6 (군상리),"협회,단체",전북지사,2022-09-21,1588-1519
376,2022-09-21,2022-09-21~2022-09-29,진안농협 하나로마트,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",시간제,시급,9160,무관,0년개월,무관,,    ,전라북도 진안군 진안읍 진무로 1150 하나로마트,"협회,단체",전북지사,2022-09-27,1588-1519
377,2022-09-21,2022-09-21~2022-09-30,창원제일종합병원(구.측추병원),"기타 자동차 운전원(렌터카,구급차,우편차,자동차선적 등)",계약직,월급,1300000,무관,무관,무관,,    ,경상남도 창원시 마산합포구 3·15대로 238 (중앙동3가) 측추병원,중소,경남지사,2022-09-21,1588-1519
378,2022-09-20,2022-09-20~2022-10-14,쿠팡 주식회사,식품 분야 단순 종사원,계약직,월급,1243000,무관,무관,무관,,    ,서울특별시 송파구 송파대로 570 타워730(신천동),대기업,서울동부지사,2022-09-20,1588-1519
379,2022-09-20,2022-09-20~2022-10-31,주식회사 양우연케익하우스,제과·제빵원,상용직,시급,9160,무관,0년개월,무관,,    ,경상남도 진주시 금산면 금산순환로80번길 7 (장사리),중소,경남지사,2022-09-20,1588-1519
380,2022-09-20,2022-09-20~2022-10-21,(주)이랜드이츠,주방 보조원(일반 음식점),계약직,시급,9160,무관,0년개월,무관,,    ,서울특별시 강남구 압구정로 152 지하1층(신사동),대기업,서울동부지사,2022-09-20,1588-1519
381,2022-09-20,2022-09-20~2022-10-21,(주)이랜드이츠,음식서비스 관리자,계약직,시급,9300,무관,0년개월,무관,,    ,서울특별시 강남구 압구정로 152 지하1층(신사동),대기업,서울동부지사,2022-09-20,1588-1519
382,2022-09-20,2022-09-20~2022-10-31,(주)하이프라자,매장 정리원(매장 보조원),계약직,월급,1008000,무관,무관,무관,,    ,서울특별시 금천구 디지털로10길 56 LG전자가산A 7층 (가산동),중소,경기동부지사,2022-09-20,1588-1519
383,2022-09-20,2022-09-20~2022-09-26,(주)에이비씨마트코리아,매장 정리원(매장 보조원),상용직,월급,1440000,무관,무관,무관,,    ,서울특별시 중구 을지로 100 (을지로2가) B동 21층,대기업,경기동부지사,2022-09-20,1588-1519
384,2022-09-20,2022-09-20~2022-10-14,꿈동산장애인표준사업장주식회사,기타 전자 부품·제품 조립·검사원,상용직,월급,957220,무관,무관,무관,전기공학,    ,경기도 광주시 도척면 사기소길 12  (상림리36-21),중소,경기동부지사,2022-09-20,1588-1519
385,2022-09-20,2022-09-20~2022-10-14,꿈동산장애인표준사업장주식회사,경리 사무원(회계·세무 사무소),상용직,월급,3000000,무관,무관,무관,전기공학,    ,경기도 광주시 도척면 사기소길 12  (상림리36-21),중소,경기동부지사,2022-09-20,1588-1519
386,2022-09-20,2022-09-20~2022-10-31,상록고등학교,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",상용직,시급,9160,무관,0년개월,무관,,    ,경기도 안산시 상록구 반석로4길 34 (본오동),"공사,공공",경기서부지사,2022-09-20,1588-1519
387,2022-09-20,2022-09-20~2022-11-30,(주)해담솔,주입·포장·상표부착기 등 기타 기계 조작원,계약직,시급,9760,무관,무관,무관,,    ,충청남도 서천군 서천읍 대백제로 1176-8 -,중소,충남지사,2022-09-20,1588-1519
388,2022-09-20,2022-09-20~2022-11-30,빛고을의료재단(순천은),"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,연봉,17100000,무관,0년개월,무관,,    ,전라남도 순천시 낙안면 읍성로 302 (하송리),중소,전남지사,2022-09-20,1588-1519
389,2022-09-20,2022-09-20~2022-11-18,주식회사 행복누리 여수지점,음료 조리사(바리스타 포함),상용직,월급,2300000,무관,무관,무관,,    ,"전라남도 여수시 소호5길 32 (소호동, 엘지석유화학소호사택)",대기업,전남지사,2022-09-20,1588-1519
390,2022-09-20,2022-09-20~2022-11-18,주식회사 행복누리 여수지점,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,월급,2300000,무관,무관,무관,,    ,"전라남도 여수시 소호5길 32 (소호동, 엘지석유화학소호사택)",대기업,전남지사,2022-09-20,1588-1519
391,2022-09-20,2022-09-20~2022-12-19,지에스건설(주),"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",시간제,시급,9200,무관,무관,무관,,    ,서울특별시 종로구 종로 33  (청진동),중소,전남지사,2022-09-20,1588-1519
392,2022-09-20,2022-09-20~2022-10-31,코쿤(COCOON),음료 조리사(바리스타 포함),상용직,시급,9160,무관,0년개월,무관,,    ,경기도 가평군 조종면 현창로 28-20 현리 418-1,개인,경기북부지사,2022-09-27,1588-1519
393,2022-09-20,2022-09-20~2022-10-03,비씨카드(주),네일 아티스트(손톱 관리사),계약직,연봉,24000000,무관,0년개월,무관,,    ,서울특별시 중구 을지로 170 (을지로4가),대기업,서울지역본부,2022-09-20,1588-1519
394,2022-09-20,2022-09-20~2022-09-27,씨제이올리브영 주식회사,모니터 요원,계약직,연봉,11496000,무관,0년개월,고졸,,    ,"서울특별시 용산구 한강대로 372 24층 (동자동, 센트레빌아스테리움서울)",대기업,서울지역본부,2022-09-20,1588-1519
395,2022-09-20,2022-09-20~2022-09-27,씨제이프레시웨이 주식회사,주방 보조원(일반 음식점),계약직,시급,9160,무관,무관,무관,,    ,서울특별시 중구 동호로 330 (쌍림동),대기업,서울남부지사,2022-09-20,1588-1519
396,2022-09-20,2022-09-20~2022-10-14,주식회사케이비손보씨엔에스,콜센터 상담원(콜센터·고객센터·CS센터),계약직,월급,2127900,무관,무관,무관,,    ,서울특별시 관악구 보라매로3길 23 13층,중소,서울남부지사,2022-09-21,1588-1519
