연번,구인신청일자,모집기간,사업장명,모집직종,고용형태,임금형태,임금,입사형태,요구경력,요구학력,전공계열,요구자격증,사업장 주소,기업형태,담당기관,등록일,연락처
350,2023-02-21,2023-02-21~2023-02-23,풍성중학교,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",계약직,시급,12030,무관,0년개월,무관,,    ,서울특별시 송파구 강동대로2길 27 (풍납동),"공사,공공",서울동부지사,2023-02-21,1588-1519
351,2023-02-21,2023-02-21~2023-04-30,현대시티몰 가든파이브점,총무 및 일반 사무원,상용직,월급,2390000,무관,0년개월,무관,,    ,서울특별시 송파구 충민로 66 (문정동),대기업,서울동부지사,2023-02-21,1588-1519
352,2023-02-21,2023-02-21~2023-03-10,삼성화재해상보험(주),사무 보조원(일반사업체),계약직,월급,1959600,무관,무관,무관,,    ,서울특별시 서초구 서초대로74길 14 삼성화재해상보험주식회 (서초동),중소,서울동부지사,2023-02-21,1588-1519
353,2023-02-21,2023-02-21~2023-04-30,성심복지센터,시설 요양보호사(노인요양사),계약직,시급,12300,무관,0년개월,무관,,    ,"서울특별시 송파구 올림픽로 212 (잠실동, 갤러리아팰리스)","협회,단체",서울동부지사,2023-02-21,1588-1519
354,2023-02-21,2023-02-21~2023-03-10,원강산업주식회사,전기 부품·제품 생산기계 조작원,상용직,연봉,30000000,경력,2년개월,무관,자동차공학,    ,경상남도 함안군 칠서면 공단안길 51 원강산업주식회사,중소,경남지사,2023-02-21,1588-1519
355,2023-02-21,2023-02-21~2023-05-20,농업회사법인(주)제주자연식품,식품 분야 단순 종사원,상용직,시급,9620,무관,무관,무관,,    ,제주특별자치도 제주시 조천읍 남조로1길 18 (조천리),개인,제주지사,2023-02-21,1588-1519
356,2023-02-21,2023-02-21~2023-03-31,(주)아워홈 제주대학교병원제주점,단체 급식 보조원,계약직,시급,9620,무관,0년개월,무관,,    ,제주특별자치도 제주시 아란13길 15 지하1층(아라일동),대기업,제주지사,2023-02-21,1588-1519
357,2023-02-21,2023-02-21~2023-05-19,(주)아워홈 네오플제주점(네오마루식당),단체 급식 보조원,상용직,시급,9620,무관,0년개월,무관,,    ,제주특별자치도 제주시 1100로 3198-13 지하2층(노형동),대기업,제주지사,2023-02-21,1588-1519
358,2023-02-21,2023-02-21~2023-03-08,(주)어울림디자인,회계 사무원(일반 사업체),상용직,시급,9620,무관,무관,무관,,    ,대전광역시 동구 물류로14번길 73-1(구도동) (구도동),중소,대전지역본부,2023-02-21,1588-1519
359,2023-02-21,2023-02-21~2023-04-30,건양대학교산학협력단,공공행정 사무원,상용직,시급,9620,무관,무관,무관,,    ,충청남도 논산시 대학로 121 산학협력단,"협회,단체",대전지역본부,2023-02-21,1588-1519
360,2023-02-21,2023-02-21~2023-03-10,주식회사 울타리,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,월급,1100000,무관,0년개월,무관,,    ,경기도 수원시 영통구 신원로 88 디지털엠파이어2 103동 1102호,중소,경기지역본부,2023-02-21,1588-1519
361,2023-02-21,2023-02-21~2023-03-04,레고랜드코리아 유한회사,테마파크 서비스원,계약직,시급,11000,무관,0년개월,무관,,    ,강원도 춘천시 하중도길 128 (중도동),외국계,강원지사,2023-02-28,1588-1519
362,2023-02-21,2023-02-21~2023-02-24,청주성모병원,데스크 안내원,상용직,시급,9620,무관,무관,고졸,,    ,충청북도 청주시 청원구 주성로 173-19  (주중동),중소,충북지사,2023-02-21,1588-1519
