연번,구인신청일자,모집기간,사업장명,모집직종,고용형태,임금형태,임금,입사형태,요구경력,요구학력,전공계열,요구자격증,사업장 주소,기업형태,담당기관,등록일,연락처
110,2022-10-27,2022-10-27~2022-11-15,범물중학교,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,1060000,무관,0년개월,무관,,    ,대구광역시 수성구 범안로4길 46 (범물동),"공사,공공",대구지역본부,2022-10-27,1588-1519
111,2022-10-27,2022-10-27~2022-11-30,(주)신대영사,세탁원(다림질원),상용직,시급,9160,무관,무관,무관,,    ,경상북도 영천시 금호읍 금창로 273 (주)신대영사,중소,대구지역본부,2022-10-27,1588-1519
112,2022-10-27,2022-10-27~2022-11-30,인하대학교,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,1000000,무관,무관,무관,,    ,인천광역시 남구 매소홀로 70 인하대학교 (용현동),대기업,인천지사,2022-10-28,1588-1519
113,2022-10-27,2022-10-27~2022-11-30,(주)진원엔지니어링,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,0년개월,무관,,    ,인천광역시 남동구 염전로397번길 12 (간석동),중소,인천지사,2022-10-27,1588-1519
114,2022-10-27,2022-10-27~2022-12-31,주식회사 엔트,환경 미화원,상용직,월급,1000000,무관,무관,무관,,    ,경기도 양주시 백석읍 양주산성로 484-12 풀멍파크 카페 엔트,중소,경기북부지사,2022-10-27,1588-1519
115,2022-10-27,2022-10-27~2022-12-30,(주)공간파크,기계·금속 분야 단순 종사원,상용직,시급,9160,무관,무관,무관,,    ,경상남도 밀양시 삼랑진읍 미율로 394-14 공간파크,중소,울산지사,2022-10-27,1588-1519
116,2022-10-27,2022-10-27~2022-10-30,한국화이자제약,기타 보건·의료 서비스 종사원,계약직,연봉,40000000,경력,1년개월,대졸,,    ,서울특별시 중구 퇴계로 110 (회현동3가),외국계,서울지역본부,2022-10-27,1588-1519
117,2022-10-27,2022-10-27~2022-11-30,메가박스중앙(주)상암월드컵경기장점,매장 정리원(매장 보조원),시간제,시급,9160,무관,0년개월,무관,,    ,서울특별시 마포구 월드컵로 240 (성산동) 지상2층 ,대기업,서울지역본부,2022-11-03,1588-1519
118,2022-10-27,2022-10-27~2022-11-18,부광약품(주),생산·품질 사무원 및 관리원(그 외 분야),계약직,월급,2583400,무관,0년개월,고졸,,    ,서울특별시 동작구 상도로 7 (대방동),중소,서울남부지사,2022-10-27,1588-1519
119,2022-10-27,2022-10-27~2022-12-31,한국투자증권㈜,환경 미화원,계약직,시급,10500,무관,무관,무관,,    ,서울특별시 영등포구 의사당대로 88  (여의도동),중소,서울남부지사,2022-10-27,1588-1519
120,2022-10-27,2022-10-27~2022-11-25,서울정곡초등학교,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,11240,무관,0년개월,무관,,    ,서울특별시 강서구 방화대로50길 22 (방화동) 서울정곡초등학교,"공사,공공",서울남부지사,2022-11-03,1588-1519
121,2022-10-27,2022-10-27~2022-12-31,(주)우룡실업,환경 미화원,계약직,월급,3500000,무관,0년개월,무관,,    ,충청남도 아산시 모종로 98-22 (모종동),중소,충남지사,2022-10-27,1588-1519
122,2022-10-27,2022-10-27~2022-11-24,서산성봉학교,학교행정 사무원(교무),계약직,시급,9160,무관,무관,무관,,    ,충청남도 서산시 성연면 명천1길 181-16 (명천리),"공사,공공",충남지사,2022-10-27,1588-1519
123,2022-10-27,2022-10-27~2022-11-30,상미식품(주),주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9160,무관,무관,무관,,    ,충청남도 천안시 동남구 수신면 수신로 503 상미식품,중소,충남지사,2022-11-03,1588-1519
124,2022-10-27,2022-10-27~2022-11-30,세광정밀,주입·포장·상표부착기 등 기타 기계 조작원,계약직,시급,9160,신입,무관,무관,,    ,충청남도 아산시 도고면 도고산로 658 (도고면),중소,충남지사,2022-10-31,1588-1519
125,2022-10-27,2022-10-27~2023-01-26,이레공조(주),자동차 부분품 조립·검사원,상용직,시급,9160,무관,무관,무관,,    ,충청남도 예산군 삽교읍 두루머리길 38-23 이레공조 건물,중소,충남지사,2022-10-27,1588-1519
126,2022-10-27,2022-10-27~2022-12-30,주식회사 케이퓨어,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,시급,9160,무관,무관,무관,,    ,충청남도 아산시 배방읍 희망로46번길 8 1303호,중소,충남지사,2022-10-27,1588-1519
127,2022-10-27,2022-10-27~2022-12-31,(주)현대그린푸드 비엠아이,주방 보조원(일반 음식점),계약직,시급,9160,무관,0년개월,무관,,    ,충청남도 아산시 선장면 삽교천로 50 비엠아이,개인,충남지사,2022-10-27,1588-1519
128,2022-10-27,2022-10-27~2022-12-31,(사)전남지체장애인협회목포시지회,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,월급,1638970,무관,무관,무관,,    ,전라남도 목포시 영산로 350-3 (용당동),"협회,단체",전남지사,2022-11-03,1588-1519
129,2022-10-27,2022-10-27~2022-12-27,(유)성지에프앤디,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",상용직,시급,9160,무관,무관,무관,,    ,전라남도 무안군 청계면 청계공단1길 68 68,중소,전남지사,2022-10-27,1588-1519
130,2022-10-27,2022-10-27~2022-12-27,목포포장(주),"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,무관,무관,,    ,전라남도 목포시 산정공단로 36-1  (연산동),중소,전남지사,2022-10-27,1588-1519
131,2022-10-27,2022-10-27~2022-11-30,미라클센터,제과·제빵원,시간제,시급,9160,무관,무관,무관,,    ,전라남도 순천시 서면 청소길 383 미라클센터,중소,전남지사,2022-11-02,1588-1519
132,2022-10-27,2022-10-27~2022-12-26,의료법인 보듬의료재단,간병인(재가 제외),상용직,시급,9160,무관,무관,무관,,    ,전라남도 여수시 미평9길 21 효드림요양병원 (미평동),중소,전남지사,2022-11-02,1588-1519
133,2022-10-27,2022-10-27~2022-12-31,유한회사대동,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",시간제,시급,9160,무관,0년개월,무관,,    ,전라남도 순천시 생목순환길 116  (생목동),중소,전남지사,2022-10-27,1588-1519
134,2022-10-27,2022-10-27~2022-12-30,고양축산업협동조합,경·소형 화물차 운전원,계약직,시급,9160,무관,0년개월,무관,,    ,경기도 고양시 덕양구 호국로 794 (성사동),대기업,경기북부지사,2022-11-01,1588-1519
135,2022-10-27,2022-10-27~2022-12-31,재활공학서비스연구지원센터,기타 금속공작기계 조작원 및 보조원,상용직,시급,9160,무관,0년개월,무관,기계공학,    ,경기도 수원시 권선구 탑동 903 경기종합노동복지회관 별관 3층,중소,경기북부지사,2022-11-03,1588-1519
136,2022-10-27,2022-10-27~2022-12-31,나는카페 양주점,음료 조리사(바리스타 포함),상용직,시급,9160,무관,무관,무관,,    ,경기도 양주시 부흥로 1533 양주고용복지플러스센터 2층 (남방동),중소,경기북부지사,2022-11-03,1588-1519
137,2022-10-27,2022-10-27~2022-11-28,다니엘학교,단체 급식 보조원,계약직,시급,9160,무관,무관,무관,,    ,"서울특별시 서초구 헌릉로468길 21-16 (내곡동,다니엘학교)","공사,공공",서울동부지사,2022-10-27,1588-1519
138,2022-10-27,2022-10-27~2022-12-20,(주)유엔에스 코리아,마케팅·광고·홍보·상품기획 사무원,계약직,시급,9160,무관,0년개월,무관,,    ,서울특별시 송파구 올림픽로8길 23 보현빌딩 3층  (잠실동),중소,서울동부지사,2022-10-27,1588-1519
139,2022-10-27,2022-10-27~2022-11-30,삼성물산(주) 에버랜드리조트,테마파크 서비스원,계약직,시급,9160,무관,무관,무관,,    ,경기도 용인시 처인구 포곡읍 에버랜드로 199 용인에버랜드리조트,중소,경기동부지사,2022-10-27,1588-1519
140,2022-10-27,2022-10-27~2022-11-30,(주)안랩,세차원 및 운송장비 청소원,계약직,월급,1000000,무관,무관,무관,,    ,경기도 성남시 분당구 판교역로 220 (삼평동),대기업,경기동부지사,2022-10-27,1588-1519
141,2022-10-27,2022-10-27~2022-12-26,(주)태광인더스트리,의복·직물 검사 등 기타 섬유·가죽 기능원,상용직,월급,1914440,무관,무관,고졸,,    ,"경기도 용인시 처인구 백암면 고안로51번길 28-2 주2동 1,2층",중소,경기동부지사,2022-10-27,1588-1519
142,2022-10-27,2022-10-27~2022-12-31,서울테크,기타 전자 부품·제품 조립·검사원,계약직,시급,9160,무관,0년개월,무관,,    ,경기도 용인시 처인구 포곡읍 포곡로234번길 16 서울테크,개인,경기동부지사,2022-10-27,1588-1519
143,2022-10-27,2022-10-27~2022-11-07,인덕대학교,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",계약직,연봉,11000000,무관,무관,무관,,    ,서울특별시 노원구 초안산로 12 인덕대학교,중소,서울북부지사,2022-10-27,1588-1519
144,2022-10-27,2022-10-27~2022-11-30,편안한요양병원,기타 보건·의료 서비스 종사원,상용직,월급,1914440,무관,무관,무관,,    ,서울특별시 광진구 자양로 38  (자양동),중소,서울북부지사,2022-10-27,1588-1519
145,2022-10-27,2022-10-27~2022-11-18,대박참숯장어,주방 보조원(일반 음식점),상용직,시급,9160,무관,0년개월,무관,,    ,경상남도 산청군 신안면 원지강변로63번길 19 19,개인,경남지사,2022-11-03,1588-1519
146,2022-10-26,2022-10-26~2023-01-25,(주)이랜드파크 ,주방 보조원(일반 음식점),상용직,시급,9160,무관,무관,무관,,    ,"경기도 화성시 동탄중앙로 220 (반송동, 메타폴리스) A블럭",대기업,제주지사,2022-11-02,1588-1519
147,2022-10-26,2022-10-26~2022-11-06,주식회사 카카오뱅크,은행 사무원(출납창구 제외),상용직,연봉,30000000,무관,무관,대졸,,    ,경기도 성남시 분당구 판교역로 231 h스퀘어 s동 5층 (삼평동),대기업,경기동부지사,2022-10-26,1588-1519
148,2022-10-26,2022-10-26~2022-11-03,농림수산식품교육문화정보원,사무 보조원(공공기관),계약직,월급,2100000,무관,무관,무관,,    ,세종특별자치시 국책연구원5로 19 (반곡동),"공사,공공",대전지역본부,2022-10-26,1588-1519
149,2022-10-26,2022-10-26~2022-10-31,(자)한일여행사,"노선버스 운전원(시내, 마을, 시외, 고속)",계약직,월급,2643700,무관,0년개월,무관,,    ,강원도 춘천시 남춘로 23 (퇴계동),중소,강원지사,2022-10-26,1588-1519
150,2022-10-26,2022-10-26~2022-12-31,청주대학교,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,월급,2044440,무관,무관,무관,,    ,충청북도 청주시 청원구 대성로 298 청주대학교 대학혁신사업단 (내덕동),중소,충북지사,2022-10-26,1588-1519
151,2022-10-26,2022-10-26~2022-12-31,국제전기(주),사무 보조원(일반사업체),상용직,연봉,28000000,무관,0년개월,고졸,,    ,충청북도 음성군 금왕읍 신개천로 98 (용계리),중소,충북지사,2022-10-26,1588-1519
152,2022-10-26,2022-10-26~2022-10-28,주식회사 씨비엔유스타,음료 조리사(바리스타 포함),상용직,시급,9160,무관,무관,무관,,    ,"충청북도 청주시 서원구 충대로 1 N10동 803호 (개신동, 충북대학교대학본부)",중소,충북지사,2022-10-26,1588-1519
153,2022-10-26,2022-10-26~2022-11-03,오송생명과학단지지원센터,사무 보조원(공공기관),상용직,월급,1686500,무관,무관,고졸,,    ,충청북도 청주시 흥덕구 오송읍 오송생명2로 187 (오송읍),"공사,공공",충북지사,2022-10-26,1588-1519
154,2022-10-26,2022-10-26~2022-10-26,월성초등학교,환경 미화원,상용직,월급,1167500,무관,0년개월,무관,,    ,전라북도 김제시 봉황로 1020 (월성동),"공사,공공",전북지사,2022-10-26,1588-1519
155,2022-10-26,2022-10-26~2022-11-07,한국전력공사 경남본부,사무 보조원(공공기관),계약직,일급,73280,무관,무관,무관,,    ,경상남도 창원시 성산구 중앙대로210번길 13 (신월동),"공사,공공",경남지사,2022-10-26,1588-1519
156,2022-10-26,2022-10-26~2022-11-30,롯데건설㈜,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,1350000,무관,무관,무관,,    ,서울특별시 서초구 잠원로14길 29 ,중소,부산지역본부,2022-10-28,1588-1519
157,2022-10-26,2022-10-26~2022-12-31,터보파워텍(주),"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",계약직,시급,9160,무관,무관,무관,,    ,부산광역시 사하구 다산로 107 (1513-3) (다대동),중소,부산지역본부,2022-10-26,1588-1519
158,2022-10-26,2022-10-26~2022-11-30,하남공업(주),사무 보조원(일반사업체),상용직,시급,9160,무관,0년개월,무관,,    ,부산광역시 기장군 정관읍 산단5로 100-295 하남공업,중소,부산지역본부,2022-10-26,1588-1519
159,2022-10-26,2022-10-26~2022-11-09,경북대학교병원,환경 미화원,상용직,연봉,27900000,무관,무관,무관,,    ,대구광역시 중구 동덕로 130 (삼덕동2가),중소,대구지역본부,2022-10-28,1588-1519
160,2022-10-26,2022-10-26~2022-11-22,경북대학교병원,"일반 예약·접수 사무원(AS, 고장, 가입 및 호텔, 콘도 등 제외)",상용직,연봉,27900000,무관,무관,무관,,    ,대구광역시 중구 동덕로 130 (삼덕동2가),중소,대구지역본부,2022-10-28,1588-1519
161,2022-10-26,2022-10-26~2022-11-25,(주)화신,기타 금속공작기계 조작원 및 보조원,상용직,시급,9160,무관,0년개월,무관,,    ,대구광역시 달서구 성서공단북로 105 (호산동),중소,대구지역본부,2022-10-26,1588-1519
162,2022-10-26,2022-10-26~2022-12-31,유씨엘(주),주입·포장·상표부착기 등 기타 기계 조작원,계약직,시급,9160,무관,무관,무관,,    ,인천광역시 남동구 능허대로649번길 119 (고잔동 692-9),중소,인천지사,2022-10-26,1588-1519
163,2022-10-26,2022-10-26~2022-12-31,(주)엠에스제이,자동차 조립·검사원,시간제,시급,9160,무관,0년개월,무관,,    ,인천광역시 남동구 청능대로448번길 149-17 107B-6L (고잔동),중소,인천지사,2022-10-26,1588-1519
164,2022-10-26,2022-10-26~2022-12-31,동행재활요양병원,시설 요양보호사(노인요양사),상용직,월급,1035990,무관,무관,무관,,    ,광주광역시 북구 무등로 226 동행재활요양병원,중소,광주지역본부,2022-10-26,1588-1519
165,2022-10-26,2022-10-26~2022-11-10,주식회사엘앤씨에프앤비,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,0년개월,무관,,    ,경기도 김포시 하성면 하사로 92 ,중소,경기북부지사,2022-10-31,1588-1519
166,2022-10-26,2022-10-26~2022-10-27,행복디딤 주식회사,세탁원(다림질원),계약직,월급,1100000,무관,무관,무관,,    ,"서울특별시 종로구 종로 26 지하3층(서린동, SK빌딩 내)",중소,울산지사,2022-10-26,1588-1519
167,2022-10-26,2022-10-26~2022-12-16,주식회사 카우젠 울산지점,세차원 및 운송장비 청소원,상용직,시급,9160,무관,0년개월,무관,,    ,울산광역시 남구 돋질로119번길 4 (신정동),개인,울산지사,2022-10-26,1588-1519
168,2022-10-26,2022-10-26~2022-12-23,터미널부식상회,매장 정리원(매장 보조원),상용직,시급,9160,무관,0년개월,무관,,    ,경상남도 밀양시 북성로 16 (내이동),개인,울산지사,2022-10-26,1588-1519
